route_id,trip_id,service_id,trip_short_name,trip_headsign,route_short_name,direction_id,block_id,shape_id,fare_id
100272,18164632,16434,LOCAL,SEACREST MARINA,,1,4194735,10773038,100
100272,18164633,16434,LOCAL,SEACREST MARINA,,1,4194737,10773038,100
100272,18164634,16434,LOCAL,SEACREST MARINA,,1,4194735,10773038,100
100272,18164635,16434,LOCAL,SEACREST MARINA,,1,4194737,10773038,100
100272,18164636,16434,LOCAL,SEACREST MARINA,,1,4194735,10773038,100
100272,18164637,16434,LOCAL,SEACREST MARINA,,1,4194737,10773038,100
100272,18164638,16434,LOCAL,SEACREST MARINA,,1,4194735,10773038,100
100272,18164639,16434,LOCAL,SEACREST MARINA,,1,4194737,10773038,100
100272,18164640,16434,LOCAL,SEACREST MARINA,,1,4194735,10773038,100
100272,18164641,16434,LOCAL,SEACREST MARINA,,1,4194737,10773038,100
100272,18164642,16434,LOCAL,ALASKA JUNCTION,,0,4194737,21773032,100
100272,18164643,16434,LOCAL,ALASKA JUNCTION,,0,4194735,21773032,100
100272,18164644,16434,LOCAL,ALASKA JUNCTION,,0,4194737,21773032,100
100272,18164645,16434,LOCAL,ALASKA JUNCTION,,0,4194735,21773032,100
100272,18164646,16434,LOCAL,ALASKA JUNCTION,,0,4194737,21773032,100
100272,18164647,16434,LOCAL,ALASKA JUNCTION,,0,4194735,21773032,100
100272,18164648,16434,LOCAL,ALASKA JUNCTION,,0,4194737,21773032,100
100272,18164649,16434,LOCAL,ALASKA JUNCTION,,0,4194735,21773032,100
100272,18164650,16434,LOCAL,ALASKA JUNCTION,,0,4194737,21773032,100
100272,18164651,16434,LOCAL,ALASKA JUNCTION,,0,4194735,21773032,100
100272,18164652,16434,LOCAL,ALASKA JUNCTION,,0,4194737,21773032,100
100272,18164653,16434,LOCAL,ALASKA JUNCTION,,0,4194735,21773032,100
100272,18164654,16434,LOCAL,ALASKA JUNCTION,,0,4194737,21773032,100
100272,18164655,16434,LOCAL,ALASKA JUNCTION,,0,4194735,21773032,100
100272,18164656,16434,LOCAL,ALASKA JUNCTION,,0,4194737,21773032,100
100272,18164657,16434,LOCAL,ALASKA JUNCTION,,0,4194735,21773032,100
100272,18164658,16434,LOCAL,ALASKA JUNCTION,,0,4194737,21773032,100
100272,18164659,16434,LOCAL,ALASKA JUNCTION,,0,4194735,21773032,100
100272,18164660,16434,LOCAL,ALASKA JUNCTION,,0,4194737,21773032,100
100272,18164661,16434,LOCAL,ALASKA JUNCTION,,0,4194735,21773032,100
100272,18164662,16434,LOCAL,ALASKA JUNCTION,,0,4194737,21773032,100
100481,18164666,16434,LOCAL,ALKI,,0,4194737,11775003,100
100481,18164700,12204,LOCAL,ALKI,,0,4194749,11775001,100
100481,18164701,12204,LOCAL,ALKI,,0,4194751,11775001,100
100481,18164702,12204,LOCAL,SEACREST MARINA,,1,4194751,20775002,100
100481,18164703,12204,LOCAL,SEACREST MARINA,,1,4194749,20775002,100
100481,18164704,12204,LOCAL,SEACREST MARINA,,1,4194751,20775002,100
100481,18164705,12204,LOCAL,SEACREST MARINA,,1,4194749,20775002,100
100481,18164706,12204,LOCAL,SEACREST MARINA,,1,4194751,20775002,100
100481,18164707,12204,LOCAL,SEACREST MARINA,,1,4194749,20775002,100
100481,18164708,12204,LOCAL,SEACREST MARINA,,1,4194751,20775002,100
100481,18164709,12204,LOCAL,SEACREST MARINA,,1,4194749,20775002,100
100481,18164710,12204,LOCAL,SEACREST MARINA,,1,4194751,20775002,100
100481,18164711,12204,LOCAL,SEACREST MARINA,,1,4194749,20775002,100
100481,18164712,12204,LOCAL,SEACREST MARINA,,1,4194751,20775002,100
100481,18164713,12204,LOCAL,SEACREST MARINA,,1,4194749,20775002,100
100481,18164714,12204,LOCAL,SEACREST MARINA,,1,4194751,20775002,100
100481,18164715,12204,LOCAL,SEACREST MARINA,,1,4194749,20775002,100
100481,18164716,12204,LOCAL,SEACREST MARINA,,1,4194751,20775002,100
100481,18164717,12204,LOCAL,SEACREST MARINA,,1,4194751,20775002,100
100481,18164718,12204,LOCAL,SEACREST MARINA,,1,4194749,20775002,100
100481,18164719,12204,LOCAL,SEACREST MARINA,,1,4194751,20775002,100
100481,18164720,12204,LOCAL,SEACREST MARINA,,1,4194749,20775002,100
100481,18164721,12204,LOCAL,SEACREST MARINA,,1,4194751,20775002,100
100481,18164722,12204,LOCAL,SEACREST MARINA,,1,4194749,20775002,100
100481,18164723,12204,LOCAL,SEACREST MARINA,,1,4194751,20775002,100
100481,18164724,12204,LOCAL,SEACREST MARINA,,1,4194749,20775002,100
100481,18164725,12204,LOCAL,ALKI,,0,4194749,11775001,100
100481,18164726,12204,LOCAL,ALKI,,0,4194751,11775001,100
100481,18164727,12204,LOCAL,ALKI,,0,4194749,11775001,100
100481,18164728,12204,LOCAL,ALKI,,0,4194751,11775001,100
100481,18164729,12204,LOCAL,ALKI,,0,4194749,11775001,100
100481,18164730,12204,LOCAL,ALKI,,0,4194751,11775001,100
100481,18164731,12204,LOCAL,ALKI,,0,4194749,11775001,100
100481,18164732,12204,LOCAL,ALKI,,0,4194751,11775001,100
100481,18164733,12204,LOCAL,ALKI,,0,4194749,11775001,100
100481,18164734,12204,LOCAL,ALKI,,0,4194751,11775001,100
100481,18164735,12204,LOCAL,ALKI,,0,4194749,11775001,100
100481,18164736,12204,LOCAL,ALKI,,0,4194751,11775001,100
100481,18164737,12204,LOCAL,ALKI,,0,4194749,11775001,100
100481,18164738,12204,LOCAL,ALKI,,0,4194751,11775001,100
100481,18164739,12204,LOCAL,ALKI,,0,4194749,11775001,100
100481,18164740,12204,LOCAL,ALKI,,0,4194751,11775001,100
100481,18164741,12204,LOCAL,ALKI,,0,4194749,11775001,100
100481,18164742,12204,LOCAL,ALKI,,0,4194751,11775001,100
100481,18164743,12204,LOCAL,ALKI,,0,4194749,11775001,100
100481,18164744,12204,LOCAL,ALKI,,0,4194751,11775001,100
100272,18164745,12204,LOCAL,ALASKA JUNCTION,,0,4194749,21773032,100
100272,18164746,12204,LOCAL,SEACREST MARINA,,1,4194749,10773038,100
100272,18164747,12204,LOCAL,SEACREST MARINA,,1,4194751,10773038,100
100272,18164748,12204,LOCAL,SEACREST MARINA,,1,4194749,10773038,100
100272,18164749,12204,LOCAL,SEACREST MARINA,,1,4194751,10773038,100
100272,18164750,12204,LOCAL,SEACREST MARINA,,1,4194749,10773038,100
100272,18164751,12204,LOCAL,SEACREST MARINA,,1,4194751,10773038,100
100272,18164752,12204,LOCAL,SEACREST MARINA,,1,4194749,10773038,100
100272,18164753,12204,LOCAL,SEACREST MARINA,,1,4194751,10773038,100
100272,18164754,12204,LOCAL,SEACREST MARINA,,1,4194749,10773038,100
100272,18164755,12204,LOCAL,SEACREST MARINA,,1,4194751,10773038,100
100272,18164756,12204,LOCAL,SEACREST MARINA,,1,4194749,10773038,100
100272,18164757,12204,LOCAL,SEACREST MARINA,,1,4194751,10773038,100
100272,18164758,12204,LOCAL,SEACREST MARINA,,1,4194749,10773038,100
100272,18164759,12204,LOCAL,SEACREST MARINA,,1,4194751,10773038,100
100272,18164760,12204,LOCAL,SEACREST MARINA,,1,4194749,10773038,100
100272,18164761,12204,LOCAL,SEACREST MARINA,,1,4194751,10773038,100
100272,18164762,12204,LOCAL,SEACREST MARINA,,1,4194749,10773038,100
100272,18164763,12204,LOCAL,SEACREST MARINA,,1,4194751,10773038,100
100272,18164764,12204,LOCAL,SEACREST MARINA,,1,4194749,10773038,100
100272,18164765,12204,LOCAL,SEACREST MARINA,,1,4194751,10773038,100
100272,18164766,12204,LOCAL,SEACREST MARINA,,1,4194749,10773038,100
100272,18164767,12204,LOCAL,SEACREST MARINA,,1,4194751,10773038,100
100272,18164768,12204,LOCAL,ALASKA JUNCTION,,0,4194751,21773032,100
100272,18164769,12204,LOCAL,ALASKA JUNCTION,,0,4194749,21773032,100
100272,18164770,12204,LOCAL,ALASKA JUNCTION,,0,4194751,21773032,100
100272,18164771,12204,LOCAL,ALASKA JUNCTION,,0,4194749,21773032,100
100272,18164772,12204,LOCAL,ALASKA JUNCTION,,0,4194751,21773032,100
100272,18164773,12204,LOCAL,ALASKA JUNCTION,,0,4194749,21773032,100
100272,18164774,12204,LOCAL,ALASKA JUNCTION,,0,4194751,21773032,100
100272,18164775,12204,LOCAL,ALASKA JUNCTION,,0,4194749,21773032,100
100272,18164776,12204,LOCAL,ALASKA JUNCTION,,0,4194751,21773032,100
100272,18164777,12204,LOCAL,ALASKA JUNCTION,,0,4194749,21773032,100
100272,18164778,12204,LOCAL,ALASKA JUNCTION,,0,4194751,21773032,100
100272,18164779,12204,LOCAL,ALASKA JUNCTION,,0,4194749,21773032,100
100272,18164780,12204,LOCAL,ALASKA JUNCTION,,0,4194751,21773032,100
100272,18164781,12204,LOCAL,ALASKA JUNCTION,,0,4194749,21773032,100
100272,18164782,12204,LOCAL,ALASKA JUNCTION,,0,4194751,21773032,100
100272,18164783,12204,LOCAL,ALASKA JUNCTION,,0,4194749,21773032,100
100272,18164784,12204,LOCAL,ALASKA JUNCTION,,0,4194751,21773032,100
100272,18164785,12204,LOCAL,ALASKA JUNCTION,,0,4194749,21773032,100
100272,18164786,12204,LOCAL,ALASKA JUNCTION,,0,4194751,21773032,100
100272,18164787,12204,LOCAL,ALASKA JUNCTION,,0,4194749,21773032,100
100272,18164788,12204,LOCAL,ALASKA JUNCTION,,0,4194751,21773032,100
100481,18164790,12204,LOCAL,ALKI,,0,4194751,11775003,100
100481,18370046,16434,LOCAL,SEACREST MARINA,,1,4194737,20775002,100
100481,18370047,16434,LOCAL,SEACREST MARINA,,1,4194735,20775002,100
100272,18370048,16434,LOCAL,SEACREST MARINA,,1,4194735,10773038,100
100272,18370049,16434,LOCAL,SEACREST MARINA,,1,4194737,10773038,100
100272,18370050,16434,LOCAL,ALASKA JUNCTION,,0,4194737,21773032,100
100272,18370051,16434,LOCAL,ALASKA JUNCTION,,0,4194735,21773032,100
100481,18370052,16434,LOCAL,ALKI,,0,4194735,11775001,100
100481,18370053,16434,LOCAL,ALKI,,0,4194737,11775001,100
100272,18380046,62763,LOCAL,ALASKA JUNCTION,,0,4194722,21773032,100
102557,20163409,12204,LOCAL,ENUMCLAW,,0,4194744,41915035,900
102557,20163410,12204,LOCAL,ENUMCLAW,,0,4194744,41915035,900
102557,20163411,12204,LOCAL,ENUMCLAW,,0,4194744,41915035,900
102557,20163412,12204,LOCAL,ENUMCLAW,,0,4194744,41915035,900
102557,20163413,12204,LOCAL,ENUMCLAW,,0,4194744,41915035,900
102557,20163414,12204,LOCAL,ENUMCLAW,,0,4194744,41915035,900
102557,20163415,12204,LOCAL,AUBURN,,1,4194744,30915033,900
102557,20163416,12204,LOCAL,AUBURN,,1,4194744,30915033,900
102557,20163417,12204,LOCAL,AUBURN,,1,4194744,30915033,900
102557,20163418,12204,LOCAL,AUBURN,,1,4194744,30915033,900
102557,20163419,12204,LOCAL,AUBURN,,1,4194744,30915033,900
102557,20163420,12204,LOCAL,AUBURN,,1,4194744,30915033,900
100272,21043655,62763,LOCAL,ALASKA JUNCTION,,0,4194723,21773032,100
100481,21043697,62763,LOCAL,ALKI,,0,4194722,11775001,100
100481,21050584,62763,LOCAL,SEACREST MARINA,,1,4194722,20775002,100
100272,21072297,12204,LOCAL,ALASKA JUNCTION,,0,4194749,21773032,100
100272,21072298,12204,LOCAL,SEACREST MARINA,,1,4194749,10773038,100
100272,21072299,12204,LOCAL,SEACREST MARINA,,1,4194751,10773038,100
100272,21072302,12204,LOCAL,ALASKA JUNCTION,,0,4194751,21773032,100
100481,21072303,12204,LOCAL,SEACREST MARINA,,1,4194751,20775002,100
100481,21072304,12204,LOCAL,SEACREST MARINA,,1,4194749,20775002,100
100481,21072305,12204,LOCAL,ALKI,,0,4194749,11775001,100
100481,21072306,12204,LOCAL,ALKI,,0,4194751,11775001,100
100481,23432647,62763,LOCAL,ALKI,,0,4194703,11775001,100
100481,23432665,62763,LOCAL,SEACREST MARINA,,1,4194704,20775002,100
100272,23432666,62763,LOCAL,ALASKA JUNCTION,,0,4194704,21773032,100
100481,23432673,62763,LOCAL,ALKI,,0,4194704,11775003,100
100272,23432674,62763,LOCAL,SEACREST MARINA,,1,4194703,10773038,100
102593,24298745,12204,LOCAL,FAIRWOOD,,0,4194745,41906001,900
102593,24298746,12204,LOCAL,FAIRWOOD,,0,4194746,41906001,900
102593,24298747,12204,LOCAL,FAIRWOOD,,0,4194745,41906001,900
102593,24298748,12204,LOCAL,FAIRWOOD,,0,4194746,41906001,900
102593,24298749,12204,LOCAL,FAIRWOOD,,0,4194745,41906001,900
102593,24298750,12204,LOCAL,FAIRWOOD,,0,4194746,41906001,900
102593,24298751,12204,LOCAL,FAIRWOOD,,0,4194745,41906001,900
102593,24298752,12204,LOCAL,FAIRWOOD,,0,4194746,41906001,900
102593,24298753,12204,LOCAL,FAIRWOOD,,0,4194745,41906001,900
102593,24298754,12204,LOCAL,FAIRWOOD,,0,4194746,41906001,900
102593,24298755,12204,LOCAL,SOUTHCENTER VALLEY MEDICAL CENTER,,1,4194745,30906002,900
102593,24298756,12204,LOCAL,SOUTHCENTER VALLEY MEDICAL CENTER,,1,4194746,30906002,900
102593,24298757,12204,LOCAL,SOUTHCENTER VALLEY MEDICAL CENTER,,1,4194745,30906002,900
102593,24298758,12204,LOCAL,SOUTHCENTER VALLEY MEDICAL CENTER,,1,4194746,30906002,900
102593,24298759,12204,LOCAL,SOUTHCENTER VALLEY MEDICAL CENTER,,1,4194745,30906002,900
102593,24298760,12204,LOCAL,SOUTHCENTER VALLEY MEDICAL CENTER,,1,4194746,30906002,900
102593,24298761,12204,LOCAL,SOUTHCENTER VALLEY MEDICAL CENTER,,1,4194745,30906002,900
102593,24298762,12204,LOCAL,SOUTHCENTER VALLEY MEDICAL CENTER,,1,4194746,30906002,900
102593,24298763,12204,LOCAL,SOUTHCENTER VALLEY MEDICAL CENTER,,1,4194745,30906002,900
102593,24298764,12204,LOCAL,SOUTHCENTER VALLEY MEDICAL CENTER,,1,4194745,30906002,900
102593,24298765,12204,LOCAL,SOUTHCENTER VALLEY MEDICAL CENTER,,1,4194746,30906002,900
100297,25101225,62763,LOCAL,KENT,,1,4194679,30914005,900
100297,25101226,62763,LOCAL,KENT,,1,4194681,30914005,900
100297,25101227,62763,LOCAL,KENT,,1,4194680,30914005,900
100297,25101228,62763,LOCAL,KENT,,1,4194679,30914005,900
100297,25101229,62763,LOCAL,KENT,,1,4194681,30914005,900
100297,25101230,62763,LOCAL,KENT,,1,4194680,30914005,900
100297,25101231,62763,LOCAL,KENT,,1,4194679,30914005,900
100297,25101232,62763,LOCAL,LAKE MERIDIAN P&R,,0,4194679,41914015,900
100299,25101233,62763,LOCAL,116TH AVE & SE 240TH ST,,0,4194680,41916012,900
100297,25101234,62763,LOCAL,LAKE MERIDIAN P&R,,0,4194681,41914015,900
100299,25101235,62763,LOCAL,116TH AVE & SE 240TH ST,,0,4194679,41916012,900
100297,25101236,62763,LOCAL,LAKE MERIDIAN P&R,,0,4194680,41914015,900
100299,25101237,62763,LOCAL,116TH AVE & SE 240TH ST,,0,4194681,41916012,900
100297,25101238,62763,LOCAL,LAKE MERIDIAN P&R,,0,4194679,41914015,900
100299,25101239,62763,LOCAL,116TH AVE & SE 240TH ST,,0,4194680,41916012,900
100297,25101240,62763,LOCAL,LAKE MERIDIAN P&R,,0,4194681,41914015,900
100299,25101241,62763,LOCAL,116TH AVE & SE 240TH ST,,0,4194679,41916012,900
100297,25101242,62763,LOCAL,LAKE MERIDIAN P&R,,0,4194680,41914015,900
100299,25101243,62763,LOCAL,116TH AVE & SE 240TH ST,,0,4194681,41916012,900
100297,25101244,62763,LOCAL,LAKE MERIDIAN P&R,,0,4194679,41914015,900
100299,25101245,62763,LOCAL,116TH AVE & SE 240TH ST,,0,4194680,41916012,900
100297,25101246,62763,LOCAL,LAKE MERIDIAN P&R,,0,4194681,41914016,900
100299,25101247,62763,LOCAL,116TH AVE & SE 240TH ST,,0,4194679,41916013,900
100299,25101248,62763,LOCAL,KENT,,1,4194680,30916002,900
100299,25101249,62763,LOCAL,KENT,,1,4194679,30916002,900
100299,25101250,62763,LOCAL,KENT,,1,4194681,30916002,900
100299,25101251,62763,LOCAL,KENT,,1,4194680,30916002,900
100299,25101252,62763,LOCAL,KENT,,1,4194679,30916002,900
100299,25101253,62763,LOCAL,KENT,,1,4194681,30916002,900
100299,25101254,62763,LOCAL,KENT,,1,4194680,30916002,900
100300,25101255,62763,LOCAL,WHITE RIVER JUNCTION,,0,4194678,21917020,900
100300,25101256,62763,LOCAL,WHITE RIVER JUNCTION,,0,4194678,21917022,900
100300,25101257,62763,LOCAL,WHITE RIVER JUNCTION,,0,4194678,21917022,900
100300,25101258,62763,LOCAL,WHITE RIVER JUNCTION,,0,4194678,21917020,900
100300,25101259,62763,LOCAL,WHITE RIVER JUNCTION,,0,4194678,21917020,900
100300,25101260,62763,LOCAL,WHITE RIVER JUNCTION,,0,4194678,21917020,900
100300,25101261,62763,LOCAL,WHITE RIVER JUNCTION,,0,4194678,21917020,900
100300,25101262,62763,LOCAL,WHITE RIVER JUNCTION,,0,4194678,21917020,900
100300,25101263,62763,LOCAL,WHITE RIVER JUNCTION,,0,4194678,21917020,900
100300,25101264,62763,LOCAL,WHITE RIVER JUNCTION,,0,4194678,21917020,900
100300,25101265,62763,LOCAL,WHITE RIVER JUNCTION,,0,4194678,21917020,900
100300,25101266,62763,LOCAL,WHITE RIVER JUNCTION,,0,4194678,21917020,900
100300,25101267,62763,LOCAL,WHITE RIVER JUNCTION,,0,4194678,21917020,900
100300,25101268,62763,LOCAL,AUBURN STATION,,1,4194678,10917019,900
100300,25101269,62763,LOCAL,AUBURN STATION,,1,4194678,10917019,900
100300,25101270,62763,LOCAL,AUBURN STATION,,1,4194678,10917019,900
100300,25101271,62763,LOCAL,AUBURN STATION,,1,4194678,10917019,900
100300,25101272,62763,LOCAL,AUBURN STATION,,1,4194678,10917019,900
100300,25101273,62763,LOCAL,AUBURN STATION,,1,4194678,10917019,900
100300,25101274,62763,LOCAL,AUBURN STATION,,1,4194678,10917019,900
100300,25101275,62763,LOCAL,AUBURN STATION,,1,4194678,10917019,900
100300,25101276,62763,LOCAL,AUBURN STATION,,1,4194678,10917019,900
100300,25101277,62763,LOCAL,AUBURN STATION,,1,4194678,10917019,900
100300,25101278,62763,LOCAL,AUBURN STATION,,1,4194678,10917019,900
100300,25101279,62763,LOCAL,AUBURN STATION,,1,4194678,10917019,900
100290,25101292,62763,LOCAL,MIRROR LAKE,,1,4194707,10901006,900
100290,25101293,62763,LOCAL,FEDERAL WAY TRANSIT CENTER VIA DASH POINT,,0,4194706,21901005,900
100290,25101294,62763,LOCAL,FEDERAL WAY TRANSIT CENTER VIA DASH POINT,,0,4194705,21901005,900
100290,25101295,62763,LOCAL,FEDERAL WAY TRANSIT CENTER VIA DASH POINT,,0,4194712,21901005,900
100290,25101296,62763,LOCAL,FEDERAL WAY TRANSIT CENTER VIA DASH POINT,,0,4194706,21901005,900
100290,25101297,62763,LOCAL,FEDERAL WAY TRANSIT CENTER VIA DASH POINT,,0,4194705,21901005,900
100290,25101298,62763,LOCAL,FEDERAL WAY TRANSIT CENTER VIA DASH POINT,,0,4194712,21901005,900
100290,25101299,62763,LOCAL,FEDERAL WAY TRANSIT CENTER VIA DASH POINT,,0,4194706,21901005,900
100290,25101300,62763,LOCAL,FEDERAL WAY TRANSIT CENTER VIA DASH POINT,,0,4194705,21901005,900
100290,25101301,62763,LOCAL,FEDERAL WAY TRANSIT CENTER VIA DASH POINT,,0,4194712,21901005,900
100290,25101302,62763,LOCAL,FEDERAL WAY TRANSIT CENTER VIA DASH POINT,,0,4194706,21901005,900
100290,25101303,62763,LOCAL,FEDERAL WAY TRANSIT CENTER VIA DASH POINT,,0,4194706,21901005,900
100290,25101304,62763,LOCAL,FEDERAL WAY TRANSIT CENTER VIA DASH POINT,,0,4194707,21901005,900
100290,25101305,62763,LOCAL,FEDERAL WAY TRANSIT CENTER VIA DASH POINT,,0,4194707,21901005,900
100290,25101306,62763,LOCAL,FEDERAL WAY TRANSIT CENTER VIA DASH POINT,,0,4194712,21901005,900
100290,25101307,62763,LOCAL,FEDERAL WAY TRANSIT CENTER VIA DASH POINT,,0,4194708,21901005,900
100290,25101308,62763,LOCAL,FEDERAL WAY TRANSIT CENTER VIA DASH POINT,,0,4194707,21901005,900
100290,25101309,62763,LOCAL,FEDERAL WAY TRANSIT CENTER VIA DASH POINT,,0,4194707,21901005,900
100290,25101310,62763,LOCAL,FEDERAL WAY TRANSIT CENTER VIA DASH POINT,,0,4194708,21901005,900
100290,25101311,62763,LOCAL,FEDERAL WAY TRANSIT CENTER VIA DASH POINT,,0,4194709,21901005,900
100290,25101312,62763,LOCAL,FEDERAL WAY TRANSIT CENTER VIA DASH POINT,,0,4194707,21901005,900
100290,25101313,62763,LOCAL,FEDERAL WAY TRANSIT CENTER VIA DASH POINT,,0,4194710,21901005,900
100290,25101314,62763,LOCAL,FEDERAL WAY TRANSIT CENTER VIA DASH POINT,,0,4194709,21901005,900
100290,25101315,62763,LOCAL,FEDERAL WAY TRANSIT CENTER VIA DASH POINT,,0,4194711,21901005,900
100290,25101316,62763,LOCAL,FEDERAL WAY TRANSIT CENTER VIA DASH POINT,,0,4194710,21901005,900
100290,25101317,62763,LOCAL,FEDERAL WAY TRANSIT CENTER VIA DASH POINT,,0,4194709,21901005,900
100290,25101318,62763,LOCAL,FEDERAL WAY TRANSIT CENTER VIA DASH POINT,,0,4194711,21901005,900
100290,25101319,62763,LOCAL,FEDERAL WAY TRANSIT CENTER VIA DASH POINT,,0,4194710,21901005,900
100290,25101320,62763,LOCAL,FEDERAL WAY TRANSIT CENTER VIA DASH POINT,,0,4194711,21901005,900
100290,25101321,62763,LOCAL,FEDERAL WAY TRANSIT CENTER VIA DASH POINT,,0,4194710,21901005,900
100290,25101322,62763,LOCAL,FEDERAL WAY TRANSIT CENTER VIA DASH POINT,,0,4194710,21901005,900
100290,25101323,62763,LOCAL,MIRROR LAKE,,1,4194706,10901006,900
100290,25101324,62763,LOCAL,MIRROR LAKE,,1,4194705,10901006,900
100292,25101325,62763,LOCAL,TWIN LAKES,,0,4194706,21903018,900
100290,25101326,62763,LOCAL,MIRROR LAKE,,1,4194712,10901006,900
100292,25101327,62763,LOCAL,TWIN LAKES,,0,4194705,21903018,900
100290,25101328,62763,LOCAL,MIRROR LAKE,,1,4194706,10901006,900
100292,25101329,62763,LOCAL,TWIN LAKES,,0,4194712,21903018,900
100290,25101330,62763,LOCAL,MIRROR LAKE,,1,4194705,10901006,900
100292,25101331,62763,LOCAL,TWIN LAKES,,0,4194706,21903018,900
100290,25101332,62763,LOCAL,MIRROR LAKE,,1,4194712,10901006,900
100292,25101333,62763,LOCAL,TWIN LAKES,,0,4194705,21903018,900
100290,25101334,62763,LOCAL,MIRROR LAKE,,1,4194706,10901006,900
100292,25101335,62763,LOCAL,TWIN LAKES,,0,4194712,21903018,900
100290,25101336,62763,LOCAL,MIRROR LAKE,,1,4194705,10901006,900
100292,25101337,62763,LOCAL,TWIN LAKES,,0,4194706,21903018,900
100290,25101338,62763,LOCAL,MIRROR LAKE,,1,4194712,10901006,900
100290,25101340,62763,LOCAL,MIRROR LAKE,,1,4194706,10901006,900
100292,25101341,62763,LOCAL,TWIN LAKES,,0,4194712,21903018,900
100290,25101342,62763,LOCAL,MIRROR LAKE,,1,4194706,10901006,900
100290,25101344,62763,LOCAL,MIRROR LAKE,,1,4194707,10901006,900
100292,25101345,62763,LOCAL,TWIN LAKES,,0,4194712,21903018,900
100290,25101346,62763,LOCAL,MIRROR LAKE,,1,4194707,10901006,900
100290,25101348,62763,LOCAL,MIRROR LAKE,,1,4194712,10901006,900
100292,25101349,62763,LOCAL,TWIN LAKES,,0,4194707,21903018,900
100290,25101350,62763,LOCAL,MIRROR LAKE,,1,4194708,10901006,900
100290,25101352,62763,LOCAL,MIRROR LAKE,,1,4194707,10901006,900
100292,25101353,62763,LOCAL,TWIN LAKES,,0,4194708,21903018,900
100290,25101355,62763,LOCAL,MIRROR LAKE,,1,4194708,10901006,900
100292,25101356,62763,LOCAL,TWIN LAKES,,0,4194707,21903018,900
100290,25101357,62763,LOCAL,MIRROR LAKE,,1,4194709,10901006,900
100290,25101359,62763,LOCAL,MIRROR LAKE,,1,4194707,10901006,900
100292,25101360,62763,LOCAL,TWIN LAKES,,0,4194709,21903018,900
100290,25101361,62763,LOCAL,MIRROR LAKE,,1,4194710,10901006,900
100290,25101363,62763,LOCAL,MIRROR LAKE,,1,4194709,10901006,900
100292,25101364,62763,LOCAL,TWIN LAKES,,0,4194710,21903018,900
100290,25101365,62763,LOCAL,MIRROR LAKE,,1,4194711,10901006,900
100292,25101366,62763,LOCAL,TWIN LAKES,,0,4194709,21903018,900
100290,25101367,62763,LOCAL,MIRROR LAKE,,1,4194710,10901006,900
100292,25101368,62763,LOCAL,TWIN LAKES,,0,4194711,21903018,900
100290,25101369,62763,LOCAL,MIRROR LAKE,,1,4194709,10901006,900
100292,25101370,62763,LOCAL,TWIN LAKES,,0,4194710,21903018,900
100290,25101371,62763,LOCAL,MIRROR LAKE,,1,4194711,10901006,900
100292,25101372,62763,LOCAL,TWIN LAKES,,0,4194709,21903018,900
100292,25101373,62763,LOCAL,TWIN LAKES,,0,4194711,21903018,900
100290,25101374,62763,LOCAL,MIRROR LAKE,,1,4194710,10901006,900
100292,25101375,62763,LOCAL,TWIN LAKES,,0,4194710,21903018,900
100290,25101376,62763,LOCAL,MIRROR LAKE,,1,4194711,10901006,900
100290,25101377,62763,LOCAL,MIRROR LAKE,,1,4194710,10901006,900
